lease_id,no_rent_change,rent_change_10,rent_change_20,lease_length_2,lease_length_3,lease_length_1,age_range_under_24,age_range_24_29,age_range_30_39,age_range_40_49,age_range_50_59,age_range_60,NoFinesViolations,PositiveSurvey,LatePayments,HOA_mandatory,Renewed
BLK70555,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK70556,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
BLK70557,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
BLK70558,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70559,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
BLK70560,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK70561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70562,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK70563,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
BLK70564,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
BLK70565,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK70566,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
BLK70567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BLK70568,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70569,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
BLK70570,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70571,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK70572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70573,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK70574,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70575,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
BLK70576,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70577,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK70578,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
BLK70579,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
BLK70580,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK70581,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK70582,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK70583,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK70584,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0
BLK70585,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70586,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
BLK70587,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
BLK70588,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0
BLK70589,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
BLK70590,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK70591,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70592,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1
BLK70593,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK70594,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
BLK70595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70596,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK70597,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
BLK70598,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK70599,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70600,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK70601,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
BLK70602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70603,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK70604,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BLK70605,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70606,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70607,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
BLK70608,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK70609,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70610,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK70611,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK70612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK70613,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
BLK70614,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK70615,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
BLK70616,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1
BLK70617,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70618,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
BLK70619,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
BLK70620,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK70621,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK70622,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK70623,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70624,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
BLK70625,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70626,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
BLK70627,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK70628,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK70629,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70630,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70631,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK70632,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK70633,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
BLK70634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
BLK70635,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70636,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70637,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70638,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70639,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70640,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70641,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70642,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
BLK70643,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK70644,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK70645,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
BLK70646,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
BLK70647,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
BLK70648,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
BLK70649,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
BLK70650,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK70651,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
BLK70652,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK70653,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK70654,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70655,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK70656,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
BLK70657,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70658,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK70659,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1
BLK70660,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70661,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
BLK70662,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70663,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70664,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
BLK70665,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70667,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70668,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70669,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70670,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
BLK70671,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK70672,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
BLK70673,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
BLK70674,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
BLK70675,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70676,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70677,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK70678,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK70679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70680,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
BLK70681,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70682,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
BLK70683,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK70684,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK70685,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
BLK70686,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70687,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
BLK70688,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70689,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK70690,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70691,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK70692,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
BLK70693,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK70694,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
BLK70695,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK70696,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK70697,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
BLK70698,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
BLK70699,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK70700,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70701,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70702,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK70704,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70705,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK70706,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
BLK70707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70708,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0
BLK70709,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
BLK70710,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK70712,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70713,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
BLK70714,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70715,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
BLK70716,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70717,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK70718,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK70719,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
BLK70720,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70721,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
BLK70722,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK70723,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
BLK70724,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK70725,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
BLK70726,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70727,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70728,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70729,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK70730,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70732,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70733,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
BLK70734,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK70735,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK70736,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
BLK70737,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70738,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK70739,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK70740,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK70741,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70742,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
BLK70743,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BLK70745,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
BLK70746,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70747,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70748,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK70749,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70750,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1
BLK70751,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK70752,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1
BLK70753,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
BLK70754,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK70755,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
BLK70756,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
BLK70757,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
BLK70758,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
BLK70759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70760,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
BLK70761,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70762,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70763,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70764,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1
BLK70765,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70767,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
BLK70768,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70769,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK70770,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70771,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70772,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
BLK70773,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70774,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
BLK70775,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1
BLK70776,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
BLK70777,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1
BLK70778,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
BLK70779,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1
BLK70780,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1
BLK70781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70782,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
BLK70783,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
BLK70784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70785,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
BLK70786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK70787,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
BLK70788,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK70789,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK70790,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
BLK70791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70792,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
BLK70793,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70794,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70795,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1
BLK70796,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
BLK70797,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70798,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
BLK70799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BLK70800,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BLK70802,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK70803,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70804,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
BLK70805,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70806,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
BLK70807,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70808,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK70809,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
BLK70810,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
BLK70811,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
BLK70812,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0
BLK70813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BLK70814,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70815,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70816,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK70817,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
BLK70818,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1
BLK70819,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
BLK70820,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
BLK70821,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
BLK70822,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70823,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70824,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
BLK70825,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
BLK70826,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70827,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK70828,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70829,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK70830,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1
BLK70831,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
BLK70832,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70833,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70834,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK70835,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
BLK70836,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70837,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BLK70838,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
BLK70839,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70840,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
BLK70841,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
BLK70842,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70843,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
BLK70844,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0
BLK70845,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70846,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
BLK70847,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
BLK70848,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70849,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0
BLK70850,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0
BLK70851,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70852,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
BLK70853,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
BLK70854,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
BLK70855,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
BLK70856,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0
BLK70857,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
BLK70858,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
BLK70859,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
BLK70860,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70861,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
BLK70862,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70863,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70864,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
BLK70865,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
BLK70866,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0
BLK70867,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
BLK70868,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BLK70869,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
BLK70870,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
BLK70871,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
BLK70872,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
BLK70873,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
BLK70874,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
BLK70875,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
BLK70876,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
BLK70877,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
BLK70878,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
BLK70879,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
BLK70880,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
BLK70881,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
BLK70882,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
BLK70883,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70884,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70885,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
BLK70886,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70887,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
BLK70888,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
BLK70889,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
BLK70890,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
BLK70891,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
BLK70892,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
BLK70893,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70894,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
BLK70895,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1
BLK70896,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
BLK70897,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
BLK70898,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
BLK70899,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
BLK70900,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
